ExperimentName,Subject,Session,Age,Clock.Information,Clock.StartTimeOfDay,Condition,Display.RefreshRate,Ethnicity,Group,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Sex,Block,AccumValue.Block.,popcount.Block.,Procedure.Block.,RunList,RunList.Cycle,RunList.Sample,Running.Block.,Trial,BalloonColor,BlockList,BlockList.Cycle,BlockList.Sample,popcount.Trial.,Procedure.Trial.,PumpDuration,Running.Trial.,TrialType,SubTrial,AccumValue.SubTrial.,burst,burstpoint,InflationCount.SubTrial.,Numpumps.SubTrial.,Outcome.OnsetTime,Procedure.SubTrial.,PumpBegin.ACC,PumpBegin.OffsetTime,PumpBegin.OnsetTime,PumpBegin.RESP,PumpBegin.RT,PumpBegin.RTTime,PumpCollect.ACC,PumpCollect.CRESP,PumpCollect.DurationError,PumpCollect.OffsetTime,PumpCollect.OnsetDelay,PumpCollect.OnsetTime,PumpCollect.RESP,PumpCollect.RT,PumpCollect.RTTime,PumpDur,PumpOnsetRT,PumpStop,Remtime.SubTrial.,Resp,Running.SubTrial.,Status.SubTrial.,TrialCount,TrialList,TrialList.Cycle,TrialList.Sample,Value.SubTrial.,LogLevel5,InflationCount.LogLevel5.,Numpumps.LogLevel5.,Procedure.LogLevel5.,Pump10RT,Pump11RT,Pump12RT,Pump13RT,Pump14RT,Pump15RT,Pump16RT,Pump17RT,Pump18RT,Pump19RT,Pump20RT,Pump21RT,Pump22RT,Pump23RT,Pump24RT,Pump25RT,Pump26RT,Pump27RT,Pump28RT,Pump29RT,Pump30RT,Pump31RT,Pump32RT,Pump33RT,Pump34RT,Pump35RT,Pump36RT,Pump37RT,Pump38RT,Pump39RT,Pump3RT,Pump40RT,Pump41RT,Pump42RT,Pump43RT,Pump44RT,Pump45RT,Pump4RT,Pump5RT,Pump6RT,Pump7RT,Pump8RT,Pump9RT,PumpAgain.ACC,PumpAgain.OffsetTime,PumpAgain.OnsetTime,PumpAgain.RESP,PumpAgain.RT,PumpAgain.RTTime,PumpIncrement,PumpIncrement.Cycle,PumpIncrement.Sample,Remtime.LogLevel5.,Running.LogLevel5.,Status.LogLevel5.,Value.LogLevel5.,X.,Pump52RT,Pump53RT,Pump48RT,Pump49RT,Pump50RT,Pump51RT,Pump46RT,Pump47RT,Pump54RT,Clock.SystemTimeDrift,Clock.SystemTimeDriftWarning,Pump56RT,Pump57RT,InflationCount,Numpumps,Remtime,Value,DataFile.Basename,ExperimentVersion,RuntimeVersion,RuntimeVersionExpected,SessionStartDateTimeUtc,StudioVersion,PumpCollect.OnsetToOnsetTime,Pump2RT,Pump66RT,Pump55RT,Pump61RT,Pump62RT
BART_PRSK,10156,1,18,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992630000</Frequency><Timestamp dt:dt=r8>32743585863285</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,8/10/2011 15:41,1,85.043,3,1,-654082091,8/10/2011,15:41:01,7:41:01 PM,male,1,$6.84 ,7,RunProc,1,1,1,RunList,1,Yellow,1,1,1,0,ExpBlockProc,4037,BlockList,Exp,1,$0.58 ,10,39,22,22,92270,TrialProc,0,85159,83740,{SPACE},1419,85159,0,NA,0,87777,17,87677,{SPACE},42,87719,4037,1419,87777,4371,{SPACE},TrialList,timeout,1,1,1,1,$0.58 ,1,32,32,PumpIncrementProc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707,437,857,672,262,175,176,520,192,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,92267,92078,,0,0,1,1,1,189,PumpIncrement,Timeout,$0.58 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10156,1,18,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992630000</Frequency><Timestamp dt:dt=r8>32743585863285</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,8/10/2011 15:41,1,85.043,3,1,-654082091,8/10/2011,15:41:01,7:41:01 PM,male,1,$6.84 ,7,RunProc,1,1,1,RunList,2,Yellow,1,1,2,1,ExpBlockProc,4037,BlockList,Exp,1,$0.58 ,1,12,12,12,103512,TrialProc,0,102070,101350,{SPACE},720,102070,1,NA,0,103510,16,103410,,0,0,NA,720,NA,6070,{SPACE},TrialList,popped,2,1,2,2,$0.00 ,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10156,1,18,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992630000</Frequency><Timestamp dt:dt=r8>32743585863285</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,8/10/2011 15:41,1,85.043,3,1,-654082091,8/10/2011,15:41:01,7:41:01 PM,male,1,$6.84 ,7,RunProc,1,1,1,RunList,3,Yellow,1,1,3,1,ExpBlockProc,1197,BlockList,Exp,1,$0.97 ,6,27,5,5,115915,TrialProc,0,108182,107606,{SPACE},576,108182,0,NA,0,108803,13,108703,{SPACE},0,108703,1197,576,108803,6914,{SPACE},TrialList,inflating,3,1,3,3,$0.39 ,1,24,24,PumpIncrementProc,191,253,705,241,231,262,664,262,447,273,241,231,513,313,479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453,609,261,231,0,115910,115431,{SPACE},479,115910,1,2,2,54,PumpIncrement,inflating,$0.39 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10156,1,18,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992630000</Frequency><Timestamp dt:dt=r8>32743585863285</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,8/10/2011 15:41,1,85.043,3,1,-654082091,8/10/2011,15:41:01,7:41:01 PM,male,1,$6.84 ,7,RunProc,1,1,1,RunList,4,Yellow,1,1,4,1,ExpBlockProc,832,BlockList,Exp,1,$1.36 ,16,57,2,2,128176,TrialProc,0,120502,119915,{SPACE},587,120502,0,NA,0,120747,17,120647,{SPACE},95,120742,832,587,120747,7203,{SPACE},TrialList,inflating,4,1,4,4,$0.39 ,1,24,24,PumpIncrementProc,209,177,175,175,233,231,215,223,241,479,423,481,489,471,833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429,NA,NA,NA,NA,NA,NA,329,249,167,217,169,553,0,128158,127325,{SPACE},833,128158,1,3,3,35,PumpIncrement,inflating,$0.39 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10156,1,18,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992630000</Frequency><Timestamp dt:dt=r8>32743585863285</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,8/10/2011 15:41,1,85.043,3,1,-654082091,8/10/2011,15:41:01,7:41:01 PM,male,1,$6.84 ,7,RunProc,1,1,1,RunList,5,Yellow,1,1,5,1,ExpBlockProc,883,BlockList,Exp,1,$1.97 ,18,63,2,2,140535,TrialProc,0,132750,132123,{SPACE},627,132750,0,NA,0,133006,28,132906,{SPACE},60,132966,883,627,133006,7163,{SPACE},TrialList,timeout,5,1,5,5,$0.61 ,1,33,33,PumpIncrementProc,153,135,143,176,306,241,170,393,242,225,194,224,202,210,241,177,242,231,236,252,236,263,215,348,NA,NA,NA,NA,NA,NA,145,NA,NA,NA,NA,NA,NA,177,447,185,144,153,167,1,140506,140216,,0,0,1,4,4,290,PumpIncrement,Timeout,$0.61 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10156,1,18,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992630000</Frequency><Timestamp dt:dt=r8>32743585863285</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,8/10/2011 15:41,1,85.043,3,1,-654082091,8/10/2011,15:41:01,7:41:01 PM,male,1,$6.84 ,7,RunProc,1,1,1,RunList,6,Yellow,1,1,6,1,ExpBlockProc,800,BlockList,Exp,1,$2.75 ,13,48,2,2,153378,TrialProc,0,145382,144856,{SPACE},526,145382,0,NA,0,145656,43,145556,{SPACE},18,145574,800,526,145657,7264,{SPACE},TrialList,inflating,6,1,6,6,$0.78 ,1,39,39,PumpIncrementProc,166,174,133,160,184,176,200,166,197,223,157,176,182,224,191,174,207,208,175,205,208,207,206,239,248,253,237,295,303,292,93,NA,NA,NA,NA,NA,NA,166,173,166,151,133,173,0,153358,153065,{SPACE},292,153357,1,5,5,43,PumpIncrement,inflating,$0.78 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10156,1,18,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992630000</Frequency><Timestamp dt:dt=r8>32743585863285</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,8/10/2011 15:41,1,85.043,3,1,-654082091,8/10/2011,15:41:01,7:41:01 PM,male,1,$6.84 ,7,RunProc,1,1,1,RunList,7,Yellow,1,1,7,1,ExpBlockProc,661,BlockList,Exp,1,$3.50 ,14,51,2,2,165668,TrialProc,0,157549,157143,{SPACE},406,157549,0,NA,0,157804,23,157704,{SPACE},37,157741,661,406,157805,7384,{SPACE},TrialList,inflating,7,1,7,7,$0.75 ,1,38,38,PumpIncrementProc,206,164,176,183,176,183,208,197,170,197,209,208,207,172,207,208,207,205,197,166,215,198,229,231,206,241,228,204,195,NA,112,NA,NA,NA,NA,NA,NA,381,239,216,207,197,196,0,165645,165450,{SPACE},195,165645,1,6,6,43,PumpIncrement,inflating,$0.75 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10156,1,18,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992630000</Frequency><Timestamp dt:dt=r8>32743585863285</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,8/10/2011 15:41,1,85.043,3,1,-654082091,8/10/2011,15:41:01,7:41:01 PM,male,1,$6.84 ,7,RunProc,1,1,1,RunList,8,Yellow,1,1,8,2,ExpBlockProc,679,BlockList,Exp,1,$3.50 ,9,36,2,2,178080,TrialProc,0,169933,169520,{SPACE},413,169933,0,NA,0,170199,43,170099,{SPACE},18,170117,679,413,170200,7377,{SPACE},TrialList,popped,8,1,8,8,$0.00 ,1,36,36,PumpIncrementProc,193,214,233,209,241,184,241,198,231,206,196,213,229,197,212,191,260,196,204,263,204,239,180,229,207,211,229,NA,NA,NA,406,NA,NA,NA,NA,NA,NA,214,132,172,207,208,209,0,178029,177800,{SPACE},229,178029,1,7,7,19,PumpIncrement,popped,$0.00 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10156,1,18,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992630000</Frequency><Timestamp dt:dt=r8>32743585863285</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,8/10/2011 15:41,1,85.043,3,1,-654082091,8/10/2011,15:41:01,7:41:01 PM,male,1,$6.84 ,7,RunProc,1,1,1,RunList,9,Yellow,1,1,9,3,ExpBlockProc,774,BlockList,Exp,1,$3.50 ,5,24,2,2,186844,TrialProc,0,181797,181285,{SPACE},512,181797,0,NA,0,182059,31,181959,{SPACE},22,181981,774,512,182060,7278,{SPACE},TrialList,popped,9,1,9,9,$0.00 ,1,24,24,PumpIncrementProc,175,206,183,196,175,244,174,207,183,207,207,163,213,247,262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,NA,NA,NA,NA,359,207,183,207,182,196,0,186789,186527,{SPACE},262,186789,1,8,8,2797,PumpIncrement,popped,$0.00 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10156,1,18,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992630000</Frequency><Timestamp dt:dt=r8>32743585863285</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,8/10/2011 15:41,1,85.043,3,1,-654082091,8/10/2011,15:41:01,7:41:01 PM,male,1,$6.84 ,7,RunProc,1,1,1,RunList,10,Yellow,1,1,10,4,ExpBlockProc,632,BlockList,Exp,1,$3.50 ,7,30,2,2,198609,TrialProc,0,190773,190392,{SPACE},381,190773,0,NA,0,191024,21,190924,{SPACE},41,190965,632,381,191025,7409,{SPACE},TrialList,popped,10,1,10,10,$0.00 ,1,30,30,PumpIncrementProc,175,165,204,166,196,207,172,197,207,205,227,279,341,261,443,407,396,347,391,439,402,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,NA,NA,NA,NA,NA,NA,222,207,197,172,176,183,0,198573,198171,{SPACE},402,198573,1,9,9,276,PumpIncrement,popped,$0.00 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10156,1,18,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992630000</Frequency><Timestamp dt:dt=r8>32743585863285</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,8/10/2011 15:41,1,85.043,3,1,-654082091,8/10/2011,15:41:01,7:41:01 PM,male,1,$6.84 ,7,RunProc,1,1,1,RunList,11,Yellow,1,1,11,4,ExpBlockProc,690,BlockList,Exp,1,$3.96 ,8,33,2,2,210178,TrialProc,0,202149,201709,{SPACE},440,202149,0,NA,0,202399,19,202299,{SPACE},66,202365,690,440,202400,7350,{SPACE},TrialList,timeout,11,1,11,11,$0.46 ,1,27,27,PumpIncrementProc,175,172,144,173,197,173,310,228,325,311,238,215,213,227,260,448,508,695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,NA,NA,NA,NA,NA,NA,197,151,195,165,151,207,1,210151,209017,,0,0,1,10,10,1134,PumpIncrement,Timeout,$0.46 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10156,1,18,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992630000</Frequency><Timestamp dt:dt=r8>32743585863285</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,8/10/2011 15:41,1,85.043,3,1,-654082091,8/10/2011,15:41:01,7:41:01 PM,male,1,$6.84 ,7,RunProc,1,1,1,RunList,12,Yellow,1,1,12,4,ExpBlockProc,735,BlockList,Exp,1,$4.38 ,15,54,3,3,222193,TrialProc,0,214077,213728,{SPACE},348,214076,0,NA,0,214463,24,214363,{SPACE},81,214444,735,348,214464,7342,{SPACE},TrialList,timeout,12,1,12,12,$0.41 ,1,25,25,PumpIncrementProc,197,212,206,237,212,220,206,252,190,268,390,340,389,422,509,678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,404,171,172,156,182,1,222174,221073,,0,0,1,11,11,1101,PumpIncrement,Timeout,$0.41 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10156,1,18,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992630000</Frequency><Timestamp dt:dt=r8>32743585863285</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,8/10/2011 15:41,1,85.043,3,1,-654082091,8/10/2011,15:41:01,7:41:01 PM,male,1,$6.84 ,7,RunProc,1,1,1,RunList,13,Yellow,1,1,13,4,ExpBlockProc,642,BlockList,Exp,1,$4.88 ,12,45,2,2,234441,TrialProc,0,226292,225896,{SPACE},396,226292,0,NA,0,226538,26,226438,{SPACE},78,226516,642,396,226539,7394,{SPACE},TrialList,timeout,13,1,13,13,$0.51 ,1,29,29,PumpIncrementProc,196,173,196,196,205,196,196,238,227,197,303,324,327,324,411,367,348,324,327,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423,NA,NA,NA,NA,NA,NA,194,207,203,195,208,380,1,234419,234266,,0,0,1,12,12,153,PumpIncrement,Timeout,$0.51 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10156,1,18,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992630000</Frequency><Timestamp dt:dt=r8>32743585863285</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,8/10/2011 15:41,1,85.043,3,1,-654082091,8/10/2011,15:41:01,7:41:01 PM,male,1,$6.84 ,7,RunProc,1,1,1,RunList,14,Yellow,1,1,14,4,ExpBlockProc,3625,BlockList,Exp,1,$5.39 ,17,60,25,25,246855,TrialProc,0,238564,238092,{SPACE},472,238564,0,NA,0,241717,17,241617,{SPACE},11,241628,3625,472,241717,5018,{SPACE},TrialList,timeout,14,1,14,14,$0.51 ,1,29,29,PumpIncrementProc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432,476,660,2108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,246822,245480,,0,0,1,13,13,1342,PumpIncrement,Timeout,$0.51 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10156,1,18,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992630000</Frequency><Timestamp dt:dt=r8>32743585863285</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,8/10/2011 15:41,1,85.043,3,1,-654082091,8/10/2011,15:41:01,7:41:01 PM,male,1,$6.84 ,7,RunProc,1,1,1,RunList,15,Yellow,1,1,15,5,ExpBlockProc,3625,BlockList,Exp,1,$5.39 ,2,15,15,15,253126,TrialProc,0,251196,250640,{SPACE},556,251196,1,NA,0,253102,26,253002,,0,0,NA,556,NA,5934,{SPACE},TrialList,popped,15,1,15,15,$0.00 ,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10156,1,18,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992630000</Frequency><Timestamp dt:dt=r8>32743585863285</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2011-08-10T19:41:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,8/10/2011 15:41,1,85.043,3,1,-654082091,8/10/2011,15:41:01,7:41:01 PM,male,1,$6.84 ,7,RunProc,1,1,1,RunList,16,Yellow,1,1,16,5,ExpBlockProc,1768,BlockList,Exp,1,$5.80 ,11,42,10,10,265145,TrialProc,0,257220,256708,{SPACE},512,257220,0,NA,0,258476,25,258376,{SPACE},76,258452,1768,512,258477,6478,{SPACE},TrialList,inflating,16,1,16,16,$0.41 ,1,25,25,PumpIncrementProc,NA,368,209,327,208,241,240,326,400,400,414,424,479,414,640,1374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,265124,263749,{SPACE},1374,265123,1,14,14,14,PumpIncrement,inflating,$0.41 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
